ids, screen_name, inreplyto, favorite, location,text
22294322,kelicarender,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.44E+18,2FaithOverFear,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
3244446854,AtlassiTeresa,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
526634380,JanetPursley,,0,Georgia,RT @anaious: This email was shared w/ me by an American official present in Afghanistan during the evacuation who was shocked by Administr
318757172,alleycat18721,,0,"Bay Shore, NY","RT @GOP: Bidens State Department told Congress that 363 American citizens remain in Afghanistan.
 
Completely contradicting what hes been"
3262864351,PHOKC06,,0,"Edmond, OK","RT @StandForAmerica: The State Dept has been busy celebrating International Pronouns Day and issuing gender-neutral passports.

Meanwhile"
1063155055,briticoibb,CNN,0,Ibb palace,"@CNN Do you want to FoX news Or CNN
You are loosing viewers and @jaketapper is not helping, he acts clueless when r https://t.co/bOEAY4FMtH"
383023828,lareux24,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
8.93E+17,DomRusso49,,0,"Massachusetts, USA",RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
2587839325,Inferior_court_,,0,In Ruins,"RT @JerryDunleavy: NEW: Despite all evidence to the contrary, Garland said he doesn't know if the threat posed by al-Qaeda in Afghanistan w"
1.10E+18,EROTHCJ5,,5,"Captiva Island, FL","And Biden says nothing 

State Department Discovers 76 More Missing Americans in Afghanistan https://t.co/5Ijohbjtev"
1.15E+18,RebelRae13,,0,"Litchfield, NY","RT @JerryDunleavy: NEW: Despite all evidence to the contrary, Garland said he doesn't know if the threat posed by al-Qaeda in Afghanistan w"
63615980,1SupremeGoddess,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
9.60E+17,Skye47211892,,0,"Oak Grove, KY","RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
33320176,Sputtter,,0,SC,RT @anaious: This email was shared w/ me by an American official present in Afghanistan during the evacuation who was shocked by Administr
1.10E+18,anonymossources,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
23921425,Wireshark777,,0,United States,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.43E+18,bjzmom1,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
264934107,kkjhaw,,0,"California, USA","RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
620706971,pcapos,,0,,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
17264367,krazyowl,,0,"California, USA",RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
1.37E+18,MAGAlifeFL,,0,Florida,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
69037177,meces29,,0,Earth,"RT @CoryMillsFL: 363 American citizens remain in Afghanistan.

176 are currently trying to leave.

The Biden Administration is nowhere to b"
1.05E+18,rollypoly31,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.23E+18,phaedraroxana,,0,"Chicago, IL","RT @Gritty20202: Joe Biden got us out of Afghanistan...and into Pakistan, from which we'll be attacking Afghanistan."
1564676498,LovelyGigi33,,0,Trump WON 2020 Election,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
95359331,ClaudiusGage,,0,"Edmonton, Alberta",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
9.36E+17,Jaime17828526,,0,"NORTH BAY AREA, CALIFORNIA","RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
1.22E+18,abhi_knight00,AstralFlick,0,"Fort Worth, TX",@AstralFlick @BroN_809 @ACplusD @GoodPoliticGuy Left Afghanistan?Oh you mean the process that Trump started and the https://t.co/9WPRz1wVyH
2296693147,hadigiorgio,,0,,"RT @CawthornforNC: While Joe Biden is flying illegal migrants on secret flights to New York, at least 363 Americans are STILL stranded in"
7.61E+17,Arvizu14Alex,,0,"Phoenix, AZ","RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
1.35E+18,Amaz07242674,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.35E+18,chidao666,,0,,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
105739803,leoajitkumar,,0,"Mumbai, India",RT @TheLeoTerrell: Joe Biden: How can you sleep tonight knowing you left Americans behind in Afghanistan?
1.41E+18,cheryl_pehrson,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1862474028,SuperdadGrandad,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
913478792,deeannjohnston1,,0,"Texas, USA","RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
23312293,EmilyC_MAGA,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
7.19E+17,Trumpfan81,,0,USA,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.38E+18,k_csportsfan,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
2908416824,SenLauraWoods,,0,,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
1.25E+18,c_dm1377,,0,,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
1.09E+18,PennyWafford,,0,"Lake Worth, TX","RT @CoryMillsFL: 363 American citizens remain in Afghanistan.

176 are currently trying to leave.

The Biden Administration is nowhere to b"
163626482,WeldtoWrite,,0,Los Angeles,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.37E+18,DonnaHe88280700,,0,"Taipei City, Taiwan","RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
896440772,Minneauxtx,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.38E+18,adam09446554,,0,"Atlanta, GA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
7.61E+17,PoliticOverKill,,0,Earth,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
2611980867,cdillard59,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
123953755,bkrichardson3,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
3668101515,1776tamara,,0,United States,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
394401824,MikeTierno1,,0,Amerizuela,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
309782693,UsaVaPatriot,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
30315515,Susaninlaguna,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.23E+18,odd_anomaly,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.38E+18,BeardJudas,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
3272025624,chanmaru90,,0,神奈川,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
332852165,jonesca100,,0,"California, USA","RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
9.65E+17,Patrici62886213,,0,"Florida, USA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
8.18E+17,Jeffdhutch4,,0,Tennessee,RT @RepLeeZeldin: President Biden's Afghanistan withdrawal was such a disaster the Pentagon is reportedly predicting terror groups could be
1.36E+18,KarneyO17,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
2737388748,johnbond7776,,0,"Mendham, NJ","Joe Biden, beholden to CCP masters, destroyed all who supported freedom in Afghanistan. The patriot journalists mus https://t.co/yHJafFp9oP"
1.44E+18,GinnyMcCaffer,,0,,RT @RepLeeZeldin: President Biden's Afghanistan withdrawal was such a disaster the Pentagon is reportedly predicting terror groups could be
3729021914,akteddybear1,,0,"Alaska, USA",RT @Patrick72655674: Email Shows Biden Ordered Afghanistan Evacuation Flights Be Filled With Unvetted Refugees  The Savage Nation https://
80233893,jakeshieldsajj,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
378293481,lisalunu,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
8.19E+17,Willowinski,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
8.21E+17,AlphonsoBedoya,,0,L.I. NY,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
3248458538,PresElectTracy,,0,,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
1.43E+18,psykkrome,phoenixesrise,0,,@phoenixesrise @itsJeffTiedrich @TuckerCarlson Well murder is also null and void. So when are you holding Biden acc https://t.co/c9O8brx6V2
1.35E+18,JeriTorrance,,0,,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
496655818,WWB22,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
132228217,ann223323,,0,,RT @Cernovich: @GretchenCarlson You're more upset about a movie than those kids the Pentagon killed in a drone strike to cover up Biden's i
8.04E+17,Sob916,,0,California😎🌴Deplorable,RT @repdarrellissa: I can confirm that the Biden White House and State Department have repeatedly lied about the number of American citizen
8.71E+17,carrieholmesB,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
9.50E+17,MarierCynthia,,0,,RT @RepLeeZeldin: President Biden's Afghanistan withdrawal was such a disaster the Pentagon is reportedly predicting terror groups could be
402151228,JasonWhiteMusic,,0,"Augusta, Georgia",RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
1.31E+18,Michael84299309,,0,"Brisbane, Queensland","RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
8.76E+17,Kwhale333,,0,"Pennsylvania, USA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.43E+18,JonBird67947709,,0,"British Columbia, Canada",RT @RonnyJacksonTX: I encourage EVERY American to hang a yellow ribbon on their home or in their yard to stand in solidarity with the trapp
